category,name,rating,rating_num
Plant Extracts,Mangifera indica root,Good,2.0
Antioxidants,Mangifera indica root,Good,2.0
Antioxidants,Mastocarpus stellatus,Good,2.0
Plant Extracts,Mastocarpus stellatus,Good,2.0
Emollients,Mastocarpus stellatus,Good,2.0
Texture Enhancer,Mastocarpus stellatus,Good,2.0
Antioxidants,Medicago sativa,Best,3.0
Plant Extracts,Medicago sativa,Best,3.0
Plant Extracts,Melaleuca alternifolia,Good,2.0
Antioxidants,Melaleuca alternifolia,Good,2.0
Plant Extracts,Melaleuca cajeputi oil,Poor,0.0
Sensitizing,Melaleuca cajeputi oil,Poor,0.0
Plant Extracts,Melia azadirachta extract,Best,3.0
Antioxidants,Melia azadirachta extract,Best,3.0
Antioxidants,Melia azadirachta leaf extract,Best,3.0
Plant Extracts,Melia azadirachta leaf extract,Best,3.0
Sensitizing,Melia azadirachta oil,Poor,0.0
Fragrance: Synthetic and Fragrant Plant Extracts,Melissa officinalis,Poor,0.0
Sensitizing,Melissa officinalis,Poor,0.0
Plant Extracts,Melissa officinalis,Poor,0.0
Plant Extracts,Mentha arvensis,Poor,0.0
Sensitizing,Mentha arvensis,Poor,0.0
Plant Extracts,Mentha piperita,Poor,0.0
Fragrance: Synthetic and Fragrant Plant Extracts,Mentha piperita,Poor,0.0
Sensitizing,Mentha piperita,Poor,0.0
Sensitizing,Mentha spicata,Poor,0.0
Fragrance: Synthetic and Fragrant Plant Extracts,Mentha spicata,Poor,0.0
Plant Extracts,Mentha spicata,Poor,0.0
Sensitizing,Mentha viridis,Poor,0.0
Plant Extracts,Mentha viridis,Poor,0.0
Fragrance: Synthetic and Fragrant Plant Extracts,Mentha viridis,Poor,0.0
Uncategorized,Mexoryl SX,Best,3.0
Texture Enhancer,Microcystis aeruginosa,Good,2.0
Plant Extracts,Microcystis aeruginosa,Good,2.0
Emollients,Microcystis aeruginosa,Good,2.0
Antioxidants,Microcystis aeruginosa,Good,2.0
Skin-Soothing,Morinda citrifolia,Good,2.0
Plant Extracts,Morinda citrifolia,Good,2.0
Antioxidants,Morinda citrifolia,Good,2.0
Emollients,Moringa oleifera seed oil,Best,3.0
Plant Extracts,Moringa oleifera seed oil,Best,3.0
Antioxidants,Moringa oleifera seed oil,Best,3.0
Plant Extracts,Morus alba root extract,Good,2.0
Antioxidants,Morus alba root extract,Good,2.0
Plant Extracts,Morus bombycis root extract,Good,2.0
Plant Extracts,Morus nigra root extract,Good,2.0
Miscellaneous,Mucor miehei extract,Average,1.0
Plant Extracts,Myrtus communis extract,Poor,0.0
Fragrance: Synthetic and Fragrant Plant Extracts,Myrtus communis extract,Poor,0.0
Sensitizing,Myrtus communis extract,Poor,0.0
Antioxidants,N-acetyl-L tyrosine,Average,1.0
Skin-Replenishing,N-acetyl-L tyrosine,Average,1.0
Plant Extracts,N6-furfuryladenine,Average,1.0
Skin-Restoring,N6-furfuryladenine,Average,1.0
Skin-Replenishing,NaPCA,Good,2.0
Plant Extracts,Narcissus poeticus wax,Poor,0.0
Sensitizing,Narcissus poeticus wax,Poor,0.0
Fragrance: Synthetic and Fragrant Plant Extracts,Narcissus poeticus wax,Poor,0.0
Antioxidants,Nardostachys jatamansi,Good,2.0
Plant Extracts,Nardostachys jatamansi,Good,2.0
Plant Extracts,Nasturtium officinale extract,Average,1.0
Antioxidants,Nasturtium officinale extract,Average,1.0
Plant Extracts,Nymphaea tetragona,Best,3.0
Antioxidants,Nymphaea tetragona,Best,3.0
Plant Extracts,Oenothera biennis oil,Best,3.0
Emollients,Oenothera biennis oil,Best,3.0
Skin-Soothing,Oenothera biennis oil,Best,3.0
Skin-Replenishing,Olea europaea fruit oil,Good,2.0
Emollients,Olea europaea fruit oil,Good,2.0
Antioxidants,Olea europaea fruit oil,Good,2.0
Plant Extracts,Olea europaea fruit oil,Good,2.0
Antioxidants,Olea europaea oil unsaponifiables,Best,3.0
Plant Extracts,Olea europaea oil unsaponifiables,Best,3.0
Emollients,Olea europaea oil unsaponifiables,Best,3.0
Skin-Replenishing,Olea europaea oil unsaponifiables,Best,3.0
Antioxidants,Optunia ficus-indica stem extract,Best,3.0
Plant Extracts,Optunia ficus-indica stem extract,Best,3.0
Plant Extracts,Orbignya martiana,Good,2.0
Emollients,Orbignya martiana,Good,2.0
Plant Extracts,Orbignya oleifera,Good,2.0
Emollients,Orbignya oleifera,Good,2.0
Sensitizing,Origanum majorana,Poor,0.0
Plant Extracts,Origanum majorana,Poor,0.0
Fragrance: Synthetic and Fragrant Plant Extracts,Origanum majorana,Poor,0.0
Sensitizing,Origanum vulgare flower extract,Poor,0.0
Plant Extracts,Origanum vulgare flower extract,Poor,0.0
Skin-Softening,Oryza sativa cera,Best,3.0
Plant Extracts,Oryza sativa oil,Good,2.0
Emollients,Oryza sativa oil,Good,2.0
Antioxidants,P. elisabethae,Good,2.0
Skin-Soothing,P. elisabethae,Good,2.0
Sunscreen Actives,PABA,Poor,0.0
Hydration,PCA,Good,2.0
Cleansing Agents,PEG 90M,Good,2.0
Emollients,PEG 90M,Good,2.0
Cleansing Agents,PEG compound,Good,2.0
Emollients,PEG compound,Good,2.0
Cleansing Agents,PEG-10 dimethicone,Good,2.0
Emollients,PEG-10 dimethicone,Good,2.0
Silicones,PEG-10 dimethicone,Good,2.0
Emollients,PEG-10 dimethicone/vinyl dimethicone crosspolymer,Good,2.0
Cleansing Agents,PEG-10 dimethicone/vinyl dimethicone crosspolymer,Good,2.0
Silicones,PEG-10 dimethicone/vinyl dimethicone crosspolymer,Good,2.0
Emulsifiers,PEG-10 phytosterol,Good,2.0
Cleansing Agents,PEG-10 phytosterol,Good,2.0
Cleansing Agents,PEG-10 rapeseed sterol,Good,2.0
Emollients,PEG-10 rapeseed sterol,Good,2.0
Emollients,PEG-100 stearate,Good,2.0
Cleansing Agents,PEG-100 stearate,Good,2.0
Emollients,PEG-12 dimethicone,Good,2.0
Silicones,PEG-12 dimethicone,Good,2.0
Cleansing Agents,PEG-12 dimethicone,Good,2.0
Hydration,PEG-12 glyceryl dimyristate,Good,2.0
Skin-Replenishing,PEG-12 glyceryl dimyristate,Good,2.0
Cleansing Agents,PEG-120 methyl glucose dioleate,Good,2.0
Uncategorized,PEG-14,Good,2.0
Texture Enhancer,PEG-150 distearate,Good,2.0
Emollients,PEG-20 methyl glucose sesquistearate,Good,2.0
Cleansing Agents,PEG-20 methyl glucose sesquistearate,Good,2.0
Texture Enhancer,PEG-32,Good,2.0
Uncategorized,PEG-33,Good,2.0
Texture Enhancer,PEG-40 hydrogenated castor oil,Good,2.0
Emollients,PEG-40 hydrogenated castor oil,Good,2.0
Plant Extracts,PEG-40 hydrogenated castor oil,Good,2.0
Cleansing Agents,PEG-40 stearate,Good,2.0
Emollients,PEG-60 almond glycerides,Good,2.0
Emollients,PEG-60 hydrogenated castor oil,Good,2.0
Plant Extracts,PEG-60 hydrogenated castor oil,Good,2.0
Cleansing Agents,PEG-60 hydrogenated castor oil,Good,2.0
Cleansing Agents,PEG-7 glyceryl cocoate,Good,2.0
Emollients,PEG-7 glyceryl cocoate,Good,2.0
Skin-Replenishing,PEG-75 shea butter glycerides,Good,2.0
Cleansing Agents,PEG-8,Good,2.0
Emollients,PEG-8,Good,2.0
Uncategorized,PEG-8 dimethicone,Good,2.0
Cleansing Agents,PEG-80 sorbitan laurate,Good,2.0
Emollients,PEG/PPG-17/6 copolymer,Good,2.0
Cleansing Agents,PEG/PPG-17/6 copolymer,Good,2.0
Cleansing Agents,PEG/PPG-18/18 dimethicone,Good,2.0
Emollients,PEG/PPG-18/18 dimethicone,Good,2.0
Silicones,PEG/PPG-18/18 dimethicone,Good,2.0
Uncategorized,PEG/PPG-18/4 copolymer,Good,2.0
Silicones,PEG/PPG-20/15 dimethicone,Good,2.0
Cleansing Agents,PEG/PPG-20/15 dimethicone,Good,2.0
Emollients,PEG/PPG-20/15 dimethicone,Good,2.0
Exfoliant,PHA,Best,3.0
Texture Enhancer,PPG-12 buteth-16,Good,2.0
Cleansing Agents,PPG-12 buteth-16,Good,2.0
Texture Enhancer,PPG-12/SMDI copolymer,Good,2.0
Uncategorized,PPG-14 butyl ether,Good,2.0
Texture Enhancer,PPG-2 myristyl ether propionate,Good,2.0
Uncategorized,PPG-2-deceth-30,Good,2.0
Uncategorized,PPG-20 methyl glucose ether,Good,2.0
Cleansing Agents,PPG-26-Buteth-26,Good,2.0
Emulsifiers,PPG-26-Buteth-26,Good,2.0
Emollients,PPG-3 benzyl ether myristate,Good,2.0
Texture Enhancer,PVM/MA decadiene crosspolymer,Good,2.0
Texture Enhancer,PVP,Good,2.0
Texture Enhancer,PVP copolymer,Good,2.0
Texture Enhancer,PVP/dimethylaminoethylmethacrylate,Good,2.0
Emollients,Padina pavonica extract,Good,2.0
Antioxidants,Padina pavonica extract,Good,2.0
Plant Extracts,Padina pavonica extract,Good,2.0
Plant Extracts,Paeonia albiflora extract,Average,1.0
Plant Extracts,Paeonia suffruticosa extract,Average,1.0
Antioxidants,Paeonia suffruticosa extract,Average,1.0
Emollients,Palmaria palmata extract,Good,2.0
Plant Extracts,Palmaria palmata extract,Good,2.0
Antioxidants,Palmaria palmata extract,Good,2.0
Skin-Restoring,Palmitoyl Tripeptide-38,Best,3.0
Antioxidants,Panax ginseng root extract,Best,3.0
Plant Extracts,Panax ginseng root extract,Best,3.0
Plant Extracts,Panicum miliaceum,Average,1.0
Emollients,Paraffinum liquidum,Good,2.0
Sunscreen Actives,Parsol 1789,Best,3.0
Plant Extracts,Passiflora edulis extract,Good,2.0
Plant Extracts,Passiflora edulis seed oil,Best,3.0
Antioxidants,Passiflora edulis seed oil,Best,3.0
Skin-Soothing,Passiflora edulis seed oil,Best,3.0
Plant Extracts,Pelargonium graveolens oil,Poor,0.0
Antioxidants,Perilla ocymoides,Average,1.0
Plant Extracts,Perilla ocymoides,Average,1.0
Skin-Soothing,Perilla ocymoides,Average,1.0
Antioxidants,Persea gratissima oil,Best,3.0
Emollients,Persea gratissima oil,Best,3.0
Antioxidants,Persicaria hydropiper,Best,3.0
Plant Extracts,Persicaria hydropiper,Best,3.0
Skin-Soothing,Persicaria hydropiper,Best,3.0
Plant Extracts,Peucedanum graveolens (dill) extract,Best,3.0
Antioxidants,Peucedanum graveolens (dill) extract,Best,3.0
Skin-Soothing,Phyllanthus emblica fruit extract,Best,3.0
Plant Extracts,Phyllanthus emblica fruit extract,Best,3.0
Antioxidants,Phyllanthus emblica fruit extract,Best,3.0
Skin-Soothing,Picea abies extract,Best,3.0
Plant Extracts,Picea abies extract,Best,3.0
Plant Extracts,Pinus lambertiana wood extract,Poor,0.0
Antioxidants,Pinus sylvestris extract,Good,2.0
Plant Extracts,Piper nigrum,Poor,0.0
Plant Extracts,Pistacia vera seed oil,Good,2.0
Emollients,Pistacia vera seed oil,Good,2.0
Plant Extracts,Pisum sativum,Good,2.0
Antioxidants,Pisum sativum,Good,2.0
Fragrance: Synthetic and Fragrant Plant Extracts,Pogostemon cablin,Poor,0.0
Plant Extracts,Pogostemon cablin,Poor,0.0
Cleansing Agents,Poloxamer 407,Good,2.0
Emollients,Pongamia glabra seed oil,Best,3.0
Antioxidants,Pongamia glabra seed oil,Best,3.0
Plant Extracts,Poria cocos extract,Best,3.0
Antioxidants,Poria cocos extract,Best,3.0
Skin-Soothing,Poria cocos extract,Best,3.0
Plant Extracts,Porphyridium cruentum extract,Average,1.0
Plant Extracts,Portulaca oleracea extract,Best,3.0
Skin-Soothing,Portulaca oleracea extract,Best,3.0
Skin-Soothing,Prunella vulgaris,Average,1.0
Plant Extracts,Prunella vulgaris,Average,1.0
Antioxidants,Prunella vulgaris,Average,1.0
Antioxidants,Prunus americana,Good,2.0
Plant Extracts,Prunus americana,Good,2.0
Emollients,Prunus amygdalus dulcis,Good,2.0
Plant Extracts,Prunus amygdalus dulcis,Good,2.0
Emollients,Prunus armeniaca,Good,2.0
Plant Extracts,Prunus armeniaca,Good,2.0
Plant Extracts,Prunus domestica seed extract,Good,2.0
Antioxidants,Prunus domestica seed extract,Good,2.0
Emollients,Prunus domestica seed oil,Best,3.0
Plant Extracts,Prunus domestica seed oil,Best,3.0
Antioxidants,Prunus domestica seed oil,Best,3.0
Emollients,Prunus dulcis,Good,2.0
Plant Extracts,Prunus serotina (wild cherry) fruit extract,Best,3.0
Antioxidants,Prunus serotina (wild cherry) fruit extract,Best,3.0
Skin-Soothing,Pseudopterogorgia elisabethae,Best,3.0
Antioxidants,Pseudopterogorgia elisabethae,Best,3.0
Plant Extracts,Psidium guajava fruit extract,Best,3.0
Antioxidants,Psidium guajava fruit extract,Best,3.0
Plant Extracts,Pueraria lobata,Best,3.0
Antioxidants,Pueraria lobata,Best,3.0
Plant Extracts,Punica granatum extract,Best,3.0
Antioxidants,Punica granatum extract,Best,3.0
Plant Extracts,Pyrus cydonia,Poor,0.0
Texture Enhancer,Pyrus cydonia,Poor,0.0
Skin-Restoring,Pyrus malus (apple) fruit extract,Good,2.0
Plant Extracts,Pyrus malus (apple) fruit extract,Good,2.0
Texture Enhancer,Pyrus malus (apple) fruit extract,Good,2.0
Plant Extracts,Quercus infectoria extract,Poor,0.0
Antioxidants,Rhodiola rosea root extract,Best,3.0
Emollients,Ricinus communis,Good,2.0
Plant Extracts,Ricinus communis,Good,2.0
Antioxidants,Robinia pseudacacia extract,Poor,0.0
Plant Extracts,Robinia pseudacacia extract,Poor,0.0
Antioxidants,Rosa canina,Good,2.0
Emollients,Rosa canina,Good,2.0
Plant Extracts,Rosa canina,Good,2.0
Antioxidants,Rosa centifolia,Good,2.0
Emollients,Rosa centifolia,Good,2.0
Plant Extracts,Rosa centifolia,Good,2.0
Plant Extracts,Rosa centifolia flower,Good,2.0
Emollients,Rosa centifolia flower,Good,2.0
Antioxidants,Rosa centifolia flower,Good,2.0
Fragrance: Synthetic and Fragrant Plant Extracts,Rosa damascena oil,Poor,0.0
Plant Extracts,Rosa damascena oil,Poor,0.0
Antioxidants,Rosa eglanteria,Good,2.0
Emollients,Rosa eglanteria,Good,2.0
Plant Extracts,Rosa eglanteria,Good,2.0
Plant Extracts,Rosa gallica flower extract,Poor,0.0
Fragrance: Synthetic and Fragrant Plant Extracts,Rosa gallica flower extract,Poor,0.0
Antioxidants,Rosa mosqueta,Good,2.0
Plant Extracts,Rosa mosqueta,Good,2.0
Emollients,Rosa mosqueta,Good,2.0
Plant Extracts,Rosa roxburghii extract,Best,3.0
Antioxidants,Rosa roxburghii extract,Best,3.0
Emollients,Rosa rubiginosa,Good,2.0
Antioxidants,Rosa rubiginosa,Good,2.0
Plant Extracts,Rosa rubiginosa,Good,2.0
Plant Extracts,Rosmarinus officinalis extract,Poor,0.0
Fragrance: Synthetic and Fragrant Plant Extracts,Rosmarinus officinalis extract,Poor,0.0
Antioxidants,Rosmarinus officinalis extract,Poor,0.0
Plant Extracts,Rubus idaeus,Good,2.0
Antioxidants,Rubus idaeus,Good,2.0
Plant Extracts,Rubus occidentalis,Best,3.0
Antioxidants,Rubus occidentalis,Best,3.0
Plant Extracts,Rubus ursinus,Good,2.0
Antioxidants,Rubus ursinus,Good,2.0
Antioxidants,Rubus ursinus x idaeus,Best,3.0
Plant Extracts,Rubus ursinus x idaeus,Best,3.0
Plant Extracts,Rubus villoscus,Best,3.0
Antioxidants,Rubus villoscus,Best,3.0
Plant Extracts,Ruscus aculeatus,Average,1.0
Skin-Soothing,Ruscus aculeatus,Average,1.0
Sensitizing,SD alcohol,Poor,0.0
Sensitizing,SD alcohol 40-2,Poor,0.0
Miscellaneous,SPF,Best,3.0
Miscellaneous,Saccharomyces calcium ferment,Average,1.0
Skin-Replenishing,Saccharomyces cerevisiae,Average,1.0
Antioxidants,Saccharomyces copper ferment,Average,1.0
Antioxidants,Saccharomyces iron ferment,Average,1.0
Antioxidants,Saccharomyces lysate,Good,2.0
Antioxidants,Saccharomyces magnesium ferment,Average,1.0
Antioxidants,Saccharomyces manganese ferment,Average,1.0
Plant Extracts,Saccharomyces officinarum ferment,Average,1.0
Antioxidants,Saccharomyces potassium ferment,Average,1.0
Antioxidants,Saccharomyces silicon ferment,Average,1.0
Antioxidants,Saccharomyces zinc ferment,Average,1.0
Skin-Soothing,Salix alba extract,Good,2.0
Plant Extracts,Salix alba extract,Good,2.0
Skin-Soothing,Salix nigra (willow) bark extract,Good,2.0
Plant Extracts,Salix nigra (willow) bark extract,Good,2.0
Skin-Restoring,Salvia hispanica (chia) seed oil,Best,3.0
Skin-Replenishing,Salvia hispanica (chia) seed oil,Best,3.0
Emollients,Salvia hispanica (chia) seed oil,Best,3.0
Plant Extracts,Salvia officinalis,Poor,0.0
Thickeners/Emulsifiers,Salvia officinalis,Poor,0.0
Cleansing Agents,Salvia officinalis,Poor,0.0
Antioxidants,Sambucus canadensis,Good,2.0
Plant Extracts,Sambucus canadensis,Good,2.0
Plant Extracts,Sambucus cerulea,Good,2.0
Antioxidants,Sambucus cerulea,Good,2.0
Plant Extracts,Sambucus nigra,Good,2.0
Antioxidants,Sambucus nigra,Good,2.0
Antioxidants,Sambucus nigra fruit extract,Good,2.0
Plant Extracts,Sambucus nigra fruit extract,Good,2.0
Fragrance: Synthetic and Fragrant Plant Extracts,Santalum album seed extract,Average,1.0
Sensitizing,Santalum album seed extract,Average,1.0
Plant Extracts,Santalum album seed extract,Average,1.0
Antioxidants,Sapindus mukurossi peel extract,Good,2.0
Plant Extracts,Sapindus mukurossi peel extract,Good,2.0
Skin-Soothing,Sapindus mukurossi peel extract,Good,2.0
Cleansing Agents,Saponaria officinalis extract,Good,2.0
Plant Extracts,Saponaria officinalis extract,Good,2.0
Plant Extracts,Sargassum filipendula extract,Good,2.0
Antioxidants,Sargassum filipendula extract,Good,2.0
Plant Extracts,Saxifraga sarmentosa extract,Average,1.0
Emollients,Sclerocarya birrea,Best,3.0
Skin-Replenishing,Sclerocarya birrea,Best,3.0
Antioxidants,Scutellaria baicalensis extract,Good,2.0
Skin-Soothing,Scutellaria baicalensis extract,Good,2.0
Plant Extracts,Scutellaria baicalensis extract,Good,2.0
Emollients,Seamollient,Good,2.0
Plant Extracts,Seamollient,Good,2.0
Thickeners/Emulsifiers,Seamollient,Good,2.0
Antioxidants,Seamollient,Good,2.0
Skin-Soothing,Serenoa serrulata extract,Average,1.0
Plant Extracts,Serenoa serrulata extract,Average,1.0
Plant Extracts,Sesamum indicum,Good,2.0
Emollients,Sesamum indicum,Good,2.0
Plant Extracts,Siegesbeckia orientalis,Average,1.0
Plant Extracts,Silybum marianum extract,Best,3.0
Antioxidants,Silybum marianum extract,Best,3.0
Plant Extracts,Simmondsia chinensis,Best,3.0
Emollients,Simmondsia chinensis,Best,3.0
Skin-Replenishing,Simmondsia chinensis,Best,3.0
Antioxidants,Solanum lycopersicum extract,Average,1.0
Sensitizing,Solanum lycopersicum extract,Average,1.0
Plant Extracts,Solanum lycopersicum extract,Average,1.0
Texture Enhancer,Solanum tuberosum extract,Good,2.0
Thickeners/Emulsifiers,Solanum tuberosum extract,Good,2.0
Emollients,Sonojell,Good,2.0
Skin-Soothing,Sonojell,Good,2.0
Plant Extracts,Spiraea ulmaria,Best,3.0
Skin-Soothing,Spiraea ulmaria,Best,3.0
Antioxidants,St. John's wort,Good,2.0
Plant Extracts,St. John's wort,Good,2.0
Skin-Soothing,Symphytum officinale extract,Poor,0.0
Plant Extracts,Symphytum officinale extract,Poor,0.0
Sensitizing,Symphytum officinale extract,Poor,0.0
Plant Extracts,Szechuan peppercorn,Poor,0.0
Sensitizing,Szechuan peppercorn,Poor,0.0
Miscellaneous,TEA,Good,2.0
Cleansing Agents,TEA-lauryl sulfate,Poor,0.0
Sensitizing,TEA-lauryl sulfate,Poor,0.0
Thickeners/Emulsifiers,TEA-lauryl sulfate,Poor,0.0
Skin-Soothing,Tanacetum parthenium,Average,1.0
Plant Extracts,Tanacetum parthenium,Average,1.0
Sensitizing,Tanacetum parthenium,Average,1.0
Plant Extracts,Theobroma cacao seed butter,Best,3.0
Emollients,Theobroma cacao seed butter,Best,3.0
Sensitizing,Thymus serpillum extract,Poor,0.0
Plant Extracts,Thymus serpillum extract,Poor,0.0
Antioxidants,Thymus serpillum extract,Poor,0.0
Sensitizing,Thymus vulgaris,Average,1.0
Plant Extracts,Thymus vulgaris,Average,1.0
Antioxidants,Thymus vulgaris,Average,1.0
Antioxidants,Thymus vulgaris oil,Poor,0.0
Sensitizing,Thymus vulgaris oil,Poor,0.0
Fragrance: Synthetic and Fragrant Plant Extracts,Thymus vulgaris oil,Poor,0.0
Antioxidants,Tilia cordata,Best,3.0
Plant Extracts,Tilia cordata,Best,3.0
Plant Extracts,Trifolium pratense,Good,2.0
Antioxidants,Trifolium pratense,Good,2.0
Skin-Soothing,Trifolium pratense,Good,2.0
Antioxidants,Tripleurospermum maritimum extract,Good,2.0
Plant Extracts,Tripleurospermum maritimum extract,Good,2.0
Plant Extracts,Triticum vulgare (wheat) germ extract,Good,2.0
Skin-Softening,Triticum vulgare (wheat) germ extract,Good,2.0
Plant Extracts,Triticum vulgare oil,Good,2.0
Skin-Softening,Triticum vulgare oil,Good,2.0
Emollients,Triticum vulgare oil,Good,2.0
Miscellaneous,UVA,Poor,0.0
Miscellaneous,UVB,Poor,0.0
Plant Extracts,Ulmus fulva bark extract,Good,2.0
Skin-Soothing,Ulmus fulva bark extract,Good,2.0
Plant Extracts,Ulva lactuca extract,Good,2.0
Antioxidants,Ulva lactuca extract,Good,2.0
Skin-Soothing,Ulva lactuca extract,Good,2.0
Skin-Soothing,Uncaria tomentosa extract,Average,1.0
Plant Extracts,Uncaria tomentosa extract,Average,1.0
Antioxidants,Undaria pinnatifida,Good,2.0
Thickeners/Emulsifiers,Undaria pinnatifida,Good,2.0
Plant Extracts,Undaria pinnatifida,Good,2.0
Hydration,Undaria pinnatifida,Good,2.0
Skin-Soothing,Urtica dioica,Average,1.0
Plant Extracts,Urtica dioica,Average,1.0
Plant Extracts,Uva ursi extract,Best,3.0
Antioxidants,Uva ursi extract,Best,3.0
Film-Forming/Holding Agents,VA/crotonates copolymer,Good,2.0
Film-Forming/Holding Agents,VP/eicosene copolymer,Good,2.0
Film-Forming/Holding Agents,VP/hexadecene copolymer,Good,2.0
Texture Enhancer,VP/hexadecene copolymer,Good,2.0
Plant Extracts,Vaccinium macrocarpon fruit extract,Best,3.0
Antioxidants,Vaccinium macrocarpon fruit extract,Best,3.0
Skin-Soothing,Vaccinium macrocarpon fruit extract,Best,3.0
Plant Extracts,Vaccinium myrtillus,Good,2.0
Antioxidants,Vaccinum Angustifolium (blueberry) fruit extract,Best,3.0
Plant Extracts,Vanilla planifolia fruit extract,Good,2.0
Antioxidants,Vanilla planifolia fruit extract,Good,2.0
Fragrance: Synthetic and Fragrant Plant Extracts,Vanilla planifolia fruit extract,Good,2.0
Skin-Soothing,Vanilla planifolia fruit extract,Good,2.0
Skin-Soothing,Viola tricolor extract,Average,1.0
Plant Extracts,Viola tricolor extract,Average,1.0
Antioxidants,Viola tricolor extract,Average,1.0
Antioxidants,Vitis vinifera,Best,3.0
Emollients,Vitis vinifera,Best,3.0
Plant Extracts,Vitis vinifera,Best,3.0
Skin-Soothing,Xi xin,Poor,0.0
Sensitizing,Xi xin,Poor,0.0
Plant Extracts,Xi xin,Poor,0.0
Plant Extracts,Ximenia americana oil,Good,2.0
Antioxidants,Ximenia americana oil,Good,2.0
Emollients,Ximenia americana oil,Good,2.0
Uncategorized,Yucca schidigera,Average,1.0
Sensitizing,Zanthoxylum piperitum,Poor,0.0
Plant Extracts,Zanthoxylum piperitum,Poor,0.0
Skin-Soothing,Zingiber officinale roscoe,Poor,0.0
Plant Extracts,Zingiber officinale roscoe,Poor,0.0
Sensitizing,Zingiber officinale roscoe,Poor,0.0
Skin-Soothing,Zingiber zerumbet,Poor,0.0
Plant Extracts,Zingiber zerumbet,Poor,0.0
Sensitizing,Zingiber zerumbet,Poor,0.0
Sensitizing,Zingiberaceae,Poor,0.0
Plant Extracts,Zingiberaceae,Poor,0.0
Skin-Soothing,Zingiberaceae,Poor,0.0
Skin-Soothing,Zizyphus jujuba fruit extract,Good,2.0
Plant Extracts,Zizyphus jujuba fruit extract,Good,2.0
Skin-Soothing,acacia senegal gum,Good,2.0
Plant Extracts,acacia senegal gum,Good,2.0
Texture Enhancer,acacia senegal gum,Good,2.0
Antioxidants,acai,Best,3.0
Plant Extracts,acai,Best,3.0
Plant Extracts,acerola fruit extract,Good,2.0
Sensitizing,acetic acid,Poor,0.0
Sensitizing,acetone,Poor,0.0
Antioxidants,acetyl carnitine HCL,Best,3.0
Skin-Replenishing,acetyl glucosamine,Best,3.0
Emollients,acetyl glyceryl ricinoleate,Good,2.0
Texture Enhancer,acetyl glyceryl ricinoleate,Good,2.0
Skin-Restoring,acetyl hexapeptide-8,Good,2.0
Skin-Restoring,acetyl octapeptide-3,Good,2.0
Skin-Restoring,acetyl tetrapeptide-5,Best,3.0
Film-Forming/Holding Agents,acetyl tributyl citrate,Average,1.0
Hydration,acetyl tyrosine,Good,2.0
Emollients,acetylated castor oil,Good,2.0
Texture Enhancer,acetylated castor oil,Good,2.0
Emollients,acetylated hydrogenated cottonseed glyceride,Good,2.0
Texture Enhancer,acetylated hydrogenated cottonseed glyceride,Good,2.0
Emollients,acetylated lanolin,Good,2.0
Emollients,acetylated lanolin alcohol,Good,2.0
Texture Enhancer,acetylated palm kernel glycerides,Good,2.0
Emollients,acetylated palm kernel glycerides,Good,2.0
Miscellaneous,acid,Average,1.0
Cleansing Agents,acne soap,Poor,0.0
Texture Enhancer,acrylate,Good,2.0
Texture Enhancer,acrylates copolymer,Good,2.0
Texture Enhancer,acrylates/C10-30 alkyl acrylate crosspolymer,Good,2.0
Texture Enhancer,acrylates/dimethicone copolymer,Good,2.0
Silicones,acrylates/dimethicone copolymer,Good,2.0
Texture Enhancer,acrylates/steareth-20 methacrylate copolymer,Good,2.0
Skin-Soothing,adenosine,Best,3.0
Skin-Restoring,adenosine,Best,3.0
Skin-Soothing,adenosine phosphate,Best,3.0
Skin-Restoring,adenosine phosphate,Best,3.0
Skin-Soothing,adenosine triphosphate,Best,3.0
Skin-Restoring,adenosine triphosphate,Best,3.0
Texture Enhancer,adipic acid/neopentyl glycol/trimellitic anhydride copolymer,Good,2.0
Miscellaneous,advanced glycation endproduct (AGE),Poor,0.0
Texture Enhancer,agar,Good,2.0
Emollients,agar,Good,2.0
Plant Extracts,agar,Good,2.0
Antioxidants,agar,Good,2.0
Antioxidants,ahnfeltia extract,Good,2.0
Emollients,ahnfeltia extract,Good,2.0
Texture Enhancer,ahnfeltia extract,Good,2.0
Plant Extracts,ahnfeltia extract,Good,2.0
Antioxidants,alanine,Good,2.0
Texture Enhancer,albumin,Poor,0.0
Uncategorized,alcloxa,Poor,0.0
Emollients,alcohol,Average,1.0
Cleansing Agents,alcohol,Average,1.0
Plant Extracts,alfalfa extract,Best,3.0
Antioxidants,alfalfa extract,Best,3.0
Plant Extracts,algae,Good,2.0
Texture Enhancer,algae,Good,2.0
Antioxidants,algae,Good,2.0
Emollients,algae,Good,2.0
Antioxidants,algae extract,Good,2.0
Emollients,algae extract,Good,2.0
Texture Enhancer,algae extract,Good,2.0
Plant Extracts,algae extract,Good,2.0
Emollients,algin,Good,2.0
Plant Extracts,algin,Good,2.0
Antioxidants,algin,Good,2.0
Texture Enhancer,algin,Good,2.0
Uncategorized,aliphatic hydrocarbon,Good,2.0
Uncategorized,alkaline,Poor,0.0
Texture Enhancer,alkyloamides,Average,1.0
Skin-Soothing,allantoin,Best,3.0
Texture Enhancer,allyl methacrylates crosspolymer,Good,2.0
Skin-Replenishing,almond oil,Best,3.0
Emollients,almond oil,Best,3.0
Hydration,almond/borage/linseed/olive acids glycerides,Best,3.0
