product_links,product_names,product_category,brand,ingredient,size,price,claims,image_path
https://www.beautypedia.com/products/show-some-skin-weightless-foundation-broad-spectrum-spf-30/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Show Some Skin Weightless Foundation Broad Spectrum SPF 30,Foundation With Sunscreen,Bare Escentuals (Bare Minerals),"Active: Octinoxate 7.4%,  Titanium Dioxide 6.1%. Inactive: Water,  Dimethicone,  Butylene Glycol,  Diethylhexyl Succinate,  Glycerin,  Nylon-12,  Propanediol,  Cyclomethicone,  PEG-9 Polydimethylsiloxyethyl Dimethicone,  PEG-10 Dimethicone,  Aluminum Hydroxide,  Diphenylsiloxy Phenyl Trimethicone,  Sorbitan Sesquiisostearate,  Disteardimonium Hectorite,  Stearic Acid,  Phenoxyethanol,  Polymethylsilsesquioxane,  Pentylene Glycol,  Dimethicone/Vinyl Dimethicone Crosspolymer,  Trisodium EDTA,  Aluminum Distearate,  Tamarindus Indica Seed Gum,  Ascorbyl Glucoside,  Polysilicone-2,  Vibrio Alginolyticus Ferment Filtrate,  Algae Extract,  Talc,  Tocopherol,  Sea Salt,  BHT,  Sodium Metabisulfite,  Hydrogen Dimethicone,  Curcuma Longa (Turmeric) Root Extract. May Contain: Titanium Dioxide,  Iron Oxides.",,34.00,,images/makeup/Show-Some-Skin-Weightless-Foundation-Broad-Spectrum-SPF-30_Bare-Escentuals-(Bare-Minerals).jpg
https://www.beautypedia.com/products/no7-lift-luminate-foundation-spf-15/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,No7 Lift & Luminate Foundation SPF 15,Foundation With Sunscreen,Boots,"Active: Octinoxate 7.5%. Inactive: Aqua (Water),  Cyclopentasiloxane,  Ethylhexyl Methoxycinnamate,  Glycerin,  Talc,  Mica,  Lecithin,  Ethylhexyl Stearate,  Trihydroxystearin,  Disteardimonium Hectorite,  Cyclohexasiloxane,  Dimethicone Crosspolymer,  Magnesium Sulfate,  Dimethicone,  Ascorbyl Glucoside,  Phenoxyethanol,  Butylene Glycol,  PEG/PPG-18/18 Dimethicone,  Tocopheryl Acetate,  Phenyl Trimethicone,  Propylene Carbonate,  Actinidia Chinensis (Kiwi) Fruit Water,  Cetyl PEG/PPG-10/1 Dimethicone,  Polyglyceryl-4 Isostearate,  Hexyl Laurate,  Methylparaben,  Avena Sativa (Oat) Kernel Extract,  Potassium Hydroxide,  Ethylparaben,  Retinyl Palmitate,  Triethoxycaprylylsilane,  Sodium Hyaluronate,  Alcohol,  Lupinus Albus Seed Extract,  Carbomer,  Sophora Angustifolia Root Extract,  Polysorbate 20,  BHT,  Ethylhexylglycerin,  Ascorbic Acid,  Tocopherol,  Palmitoyl Oligopeptide,  Palmitoyl Tetrapeptide-7,  [+/- (May Contain) Titanium Dixoide,  Iron Oxides.",1.00 fl. oz.,14.99,,images/makeup/No7-Lift-&-Luminate-Foundation-SPF-15_Boots.jpg
https://www.beautypedia.com/products/megacushion-foundation-spf-15/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,MegaCushion Foundation SPF 15,Foundation With Sunscreen,Wet 'n Wild,"Active: Octinoxate 7%,  Octisalate 2.5%,  Titanium Dioxide 6.73%. Inactive: Water/Eau,  Cyclopentasiloxane,  Diphenylsiloxy Phenyl Trimethicone,  Butylene Glycol,  Cetyl PEG/PPG-10/1 Dimethicone,  Glycerin,  PEG-10 Dimethicone,  Sodium Chloride,  Synthetic Fluorphlogopite,  Methyl Methacrylate Crosspolymer,  Dimethicone,  Sorbitan Isostearate,  VP/Eicosene Copolymer,  Disteardimonium Hectorite,  Phenoxyethanol,  Polypropylsilsesquioxane,  Dimethicone Crosspolymer,  Methylparaben,  Triethoxycaprylylsilane,  Fragrance/Parfum,  Lauroyl Lysine,  Propylparaben,  Aluminum Hydroxide,  Dimethicone/Vinyl Dimethicone Crosspolymer,  Hydrogenated Castor Oil Isostearate,  Disodium EDTA,  [+/- (MAY CONTAIN/PEUT CONTENIR): Iron Oxides/CI 77491,  CI 77492,  CI 77499,  Mica,  Titanium Dioxide/CI 77891].",0.52 fl. oz.,8.99,"Its a match made in makeup heaven: Liquid foundation in a cushion compact. Tap the cushion to add just the right amount of coverage or double tap to add more.  Its perfectly portable too, with an air tight, no mess compact that makes applying liquid foundation a breeze. Infused with coconut derivative, the luminous, lightweight, and buildable formula helps boost hydration and contains SPF 15 for added skin protection.",images/makeup/MegaCushion-Foundation-SPF-15_Wet-'n-Wild.jpg
https://www.beautypedia.com/products/superbalanced-silk-makeup-broad-spectrum-spf-15/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Superbalanced Silk Makeup Broad Spectrum SPF 15,Foundation With Sunscreen,Clinique,"Active: Octinoxate (7.0%),  Octisalate (4.5%),  Titanium Dioxide (7.8%),  Zinc Oxide (1.9%). Inactive: Dimethicone,  Water,  Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,  PEG-10 Dimethicone,  Butylene Glycol,  Phenyl Trimethicone,  Isododecane,  Isodecyl Isononanoate,  Alcohol Denat.,  Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,  Dimethicone Silylate,  Laminaria Saccharina Extract,  Silk PowderSericaPoudre De Soie,  Sodium Hyaluronate,  Triethoxycaprylylsilane,  Sorbitan Sesquioleate,  Tocopheryl Acetate,  Propylene Carbonate,  Polysilicone-11,  Lecithin,  Laureth-7,  Disteardimonium Hectorite,  Silica,  Dimethicone/Peg-10/15 Crosspolymer,  Sodium Chloride,  Xanthan Gum,  Tetrasodium EDTA,  Phenoxyethanol. May contain: Mica,  Titanium Dioxide (Ci 77891),  Iron Oxides (Ci 77491),  Iron Oxides (Ci 77492),  Iron Oxides.",1.00 fl. oz.,25.00,"Slip on a silk-enriched makeup. Feel naked, yet covered to perfection. Control oil, yet hydrate where needed. Protect with SPF. Oil-free. Sheer to moderate coverage. Natural-matte finish. Ideal for Dry Combination to Oily Skin Types.",images/makeup/Superbalanced-Silk-Makeup-Broad-Spectrum-SPF-15_Clinique.jpg
https://www.beautypedia.com/products/diorskin-nude-skin-glowing-makeup-spf-15/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Diorskin NUDE Skin-Glowing Makeup SPF 15,Foundation With Sunscreen,Dior,"Active Ingredients: Octinoxate (3.00%),  Titanium Dioxide (4.35%); Other Ingredients: Water,  Methyl Trimethicone,  Alcohol,  Phenyl Trimethicone,  PEG-9 Polydimethylsiloxyethyl Dimethicone,  Isododecane,  Acrylates/Dimethicone Copolymer,  Diphenyl Dimethicone/Vinyl Diphenyl Dimethicone/Silsesquioxane Cross Polymer,  Isododecane,  Dimethiconol/Methylsilanol/Silicate Cross Polymer,  Stearic Acid,  Mica,  Phenoxyethanol,  Synthetic Fluorphlogopite,  Alumina,  Aluminum Hydroxide,  Sodium Myristoyl Glutamate,  Glyceryl Undecyl Dimethicone,  Disteardimonium Hectorite,  VP/VA Copolymer,  Silica Silylate,  Silica,  Propylene Carbonate,  Fragrance,  Dimethicone,  BHT,  Dimethicone/Methicone Copolymer,  Sericin,  Linalool,  Limonene,  Butylphenyl Methyl Propional,  Glycerin,  Hibiscus Sabdariffa Flower Extract,  Rhodochrosite Extract,  Malva Sylvestris (Mallow) Extract,  Hydrolyzed Linseed Extract,  Citronellol Balanites,  Roxburghi Seed Oil,  Citric Acid,  Potassium Sorbate,  Sorbic Acid,  Ajuga Turkestanica Extract. May Contain: Bismuth Oxychloride,  Iron Oxides,  Titanium Dioxide",,49.00,,images/makeup/Diorskin-NUDE-Skin-Glowing-Makeup-SPF-15_Dior.jpg
https://www.beautypedia.com/products/studio-waterweight-spf-30-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Studio Waterweight SPF 30 Foundation,Foundation With Sunscreen,M.A.C.,"Active Ingredients: Octinoxate 5%,  Titanium Dioxide 3.1%,  Zinc Oxide 2.1%. Inactive Ingredients: WaterAquaEau,  Methyl Trimethicone,  Phenyl Trimethicone,  Silica,  Butyloctyl Salicylate,  Dimethicone,  Neopentyl Glycol Diheptanoate,  C12-15 Alkyl Benzoate,  Butylene Glycol,  Dimethicone Silylate,  Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,  Ethylhexyl Palmitate,  Glycerin,  Polysilicone-11,  Tocopheryl Acetate,  Sodium Hyaluronate,  Lecithin,  Citrullus Vulgaris (Watermelon) Fruit Extract,  Lens Esculenta (Lentil) Fruit Extract,  Pyrus Malus (Apple) Fruit Extract,  Glycine Soja (Soybean) Protein,  PEG-10 Dimethicone,  Sodium PCA,  Methicone,  Triethyl Citrate,  Thermus Thermophillus Ferment,  Laureth-7,  Trimethylsiloxysilicate,  Silica Dimethyl Silylate,  Magnesium Aluminum Silicate,  Polymethylsilsesquioxane,  Triethoxycaprylylsilane,  Dextrin,  Disteardimonium Hectorite,  Xanthan Gum,  Sodium Chloride,  Dimethicone/PEG-10/15 Crosspolymer,  Sodium Lactate,  Caprylyl Glycol,  Hexylene Glycol,  Zinc Stearate,  Litchi Chinensis Seed Extract,  Polyglutamic Acid,  Laminaria Saccharina Extract,  Disodium EDTA,  Sodium Dehydroacetate,  Phenoxyethanol,  Potassium Sorbate,  [+/- Mica,  Titanium Dioxide (CI 77891),  Iron Oxides (CI 77491),  Iron Oxides (CI 77492),  Iron Oxides (CI 77499)]",1.00 fl. oz.,34.00,"A foundation that delivers colour in an ultra-fluid, thin, elastic gel-serum formula.",images/makeup/Studio-Waterweight-SPF-30-Foundation_M.A.C..jpg
https://www.beautypedia.com/products/photoready-insta-fix-makeup-spf-20/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,PhotoReady Insta-Fix Makeup SPF 20,Foundation With Sunscreen,Revlon,"Active Ingredients: Titanium Dioxide 4.7%,  Zinc Oxide 2.1%. Inactive Ingredients: Dimethicone,  Isohexadecane,  Polyethylene,  Triethylhexanoin,  Neopentyl Glycol Diheptanoate,  Silica,  Microcrystalline Wax,  Adipic Acid/Neopentyl Glycol Crosspolymer,  Polymethyl Methacrylate,  Boron Nitride,  Phenyl Trimethicone,  Ozokerite,  Bis-(C12-14 Alkyl PPG-2) Hexamethylenedurea,  Sodium Ascorbyl Phosphate,  Niacinamide,  Hydrolyzed Oat Flour,  Tocopheryl Acetate,  Lecithin,  Phytosteryl Canola Glycerides,  Palmitic Acid,  Oleic Acid,  Ceramide 3,  Tocopherol,  Phytosphingosine,  Hydrogenated Jojoba Oil,  Ceramide 6 II,  Cholesterol,  Ceramide 1,  Alumina,  Nylon-12,  Triethoxycaprylylsilane,  Methicone,  Cetyl PEG/PPG-10/1 Dimethicone,  Hexyl Laurate,  Polyglyceryl-4 Isostearate,  Dimethicone Crosspolymer,  C12-15 Alkyl Benzoate,  Sodium Lauroyl Lactylate,  Linoleic Acid,  Methoxy Amodimethicone/Silsequioxane Copolymer,  Stearic Acid,  Triolein,  Xanthan Gum,  Carbomer,  Sorbic Acid,  May Contain (+/-): Mica,  Titanium Dioxide (CI 77891),  Iron Oxides (CI 77491,  77492,  77499).",0.24 fl. oz.,14.99,"Revlon creates the instant skin retoucher. Light-Filtering Technology gives skin an instantly perfected, retouched look. Use all over the face, to conceal flaws, or for touch ups  Anytime, Anywhere.",images/makeup/PhotoReady-Insta-Fix-Makeup-SPF-20_Revlon.jpg
https://www.beautypedia.com/products/age-defying-with-dna-advantage-cream-makeup-spf-20/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Age Defying with DNA Advantage Cream Makeup SPF 20,Foundation With Sunscreen,Revlon,"Active Ingredients:: Octinoxate (3.5%),  Titanium Dioxide (9.5%),  Other Ingredients: Water,  Dimethicone,  Butylene Glycol,  Glycerin,  Neopentyl Glycol Diheptanoate,  Isostearic Acid,  Phenyl Trimethicone,  Isocetyl Stearate,  Pentaerythrityl Tetraisostearate,  Isotridecyl Isononanoate,  Nylon-12,  Triethanolamine,  Polyacrylamide,  Glyceryl Stearate,  Acetyl Hexapeptide-8,  Malpighia Glabra (Acerola) Fruit Extract,  Saccharomyces/Podophyllum Peltatum Ferment Filtrate,  Gossypium Herbaceum (Cotton) Extract,  Viola Tricolor Extract,  Ceramide 1,  Ceramide 3,  Ceramide 6 II,  Phytosphingosine,  Phospholipids,  Tocopheryl Acetate,  Niacinamide,  Sodium Lauryl Lactylate,  Sodium Hyaluronate,  Hydrolyzed Glycosaminoglycans,  Cholesterol,  Alumina,  C13-14 Isoparaffin,  Steareth-21,  Steareth-2,  Methicone,  Laureth-7,  Xanthan Gum,  Simethicone,  Carbomer,  Caprylyl Glycol,  1,  2-Hexanediol,  May Contain: Mica,  Titanium Dioxide,  Iron Oxides",,14.99,,images/makeup/Age-Defying-with-DNA-Advantage-Cream-Makeup-SPF-20_Revlon.jpg
https://www.beautypedia.com/products/anti-aging-foundation-spf-15/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Anti-Aging Foundation SPF 15,Foundation With Sunscreen,La Prairie,"Active: Octinoxate (7.5%) Other: Water,  Cyclopentasiloxane,  Ethylhexyl Methoxycinnamate,  Cyclohexasiloxane,  Glycerin,  Isododecane,  Butylene Glycol,  SD Alcohol 40 (Alcohol Denat.),  Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,  Polyglyceryl-4 Isostearate,  Cetyl PEG/PPG-10/1 Dimethicone,  Hexyl Laurate,  Disteardimonium Hectorite,  Nylon-12,  Glycoproteins,  Panax Ginseng Root Extract,  Equisetum Arvense (Horsetail) Extract,  Glycine Soja (Soybean) Oil Unsaponifiables,  Ilomastat,  Ursolic Acid,  Hydrogenated Lecithin,  Retinyl Palmitate,  Hydrolyzed Soy Protein,  Ascorbyl Palmitate,  Plankton Extract,  Camellia Sinensis Leaf Extract,  Carnosine,  Sodium Hyaluronate,  Olea Europaea (Olive) Oil Unsaponifiables,  Dimethicone/PEG-10/15 Crosspolymer,  Triticum Vulgare (Wheat) Germ Oil Unsaponifiables,  Algin,  Hydrolyzed Malt Extract,  Polymethyl Methacrylate,  Phospholipids,  Tocopheryl Acetate,  Caprylic/Capric Triglyceride,  Octyldodecanol,  Pollen Extract,  Disodium Stearoyl Glutamate,  Acacia Senegal Gum,  Magnesium Sulfate,  Squalane,  Dipropylene Glycol,  Trihydroxystearin,  Serine,  Acrylates Copolymer,  Aluminum Starch Octenylsuccinate,  PEG-8,  Diphenyl Dimethicone,  Polysorbate 60,  Cellulose Gum,  Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,  Sodium Phosphate,  Sucrose,  Dimethicone/Vinyl Dimethicone Crosspolymer,  Xanthan Gum,  Caprylyl Glycol,  Aluminum Hydroxide,  Propylene Glycol,  BHT,  Sodium Laureth Sulfate,  Fragrance,  Butylphenyl Methylpropional,  Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde,  Hydroxycitronellal,  Linalool,  Citronellol,  Alpha-Isomethyl Ionone,  Geraniol,  Methylisothiazolinone,  Phenoxyethanol,  Methylparaben,  Ethylparaben,  Propylparaben,  Butylparaben,  Titanium Dioxide,  Iron Oxides,  Iron Oxides,  Iron Oxides",,110.00,,images/makeup/Anti-Aging-Foundation-SPF-15_La-Prairie.jpg
https://www.beautypedia.com/products/perfect-refining-foundation-spf-16/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Perfect Refining Foundation SPF 16,Foundation With Sunscreen,Shiseido,"Active Ingredients: Octinoxate 1.9%; Titanium Dioxide 4.1%; Inactive Ingredients: Water,  Dimethicone,  Cyclomethicone,  Nylon-12,  SD Alcohol 40-B,  Diethylhexyl Succinate,  Glycerin,  Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,  PEG-10 Dimethicone,  Erythritol,  Xylitol,  Sodium Glutamate,  Polyglyceryl-2 Diisostearate,  PEG/PPG-36/41 Dimethyl Ether,  Sodium Hyaluronate,  Lavandula Angustifolia (Lavender) Oil,  Paeonia Albiflora Root Extract,  Aluminum Hydroxide,  Aluminum Distearate,  Alumina,  Disteardimonium Hectorite,  Triethoxycaprylylsilane,  Polysilicone-2,  Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,  Butylene Glycol,  Tocopherol,  Dipentaerythrityl Hexahydroxystearate,  Barium Sulfate,  Sodium Metabisulfite,  BHT,  Methicone,  Dimethicone/Methicone Copolymer,  Tetradecene,  Phenoxyethanol,  Benzoic Acid,  Titanium Dioxide,  Iron Oxides,  Zinc Oxide,  Mica.",,38.50,,images/makeup/Perfect-Refining-Foundation-SPF-16_Shiseido.jpg
https://www.beautypedia.com/products/instant-age-rewind-eraser-treatment-makeup-spf-18-sunscreen/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Instant Age Rewind Eraser Treatment Makeup SPF 18 Sunscreen,Foundation With Sunscreen,Maybelline New York,"Active: Octinoxate (7.5%),  Other: Cyclopentasiloxane,  Water,  Dimethicone Crosspolymer,  Glycerin,  Isotridecyl Isononanoate,  PEG-9 Polydimethylsiloxyethyl Dimethicone,  Disteardimonium Hectorite,  Phenoxyethanol,  PEG-10 Dimethicone,  Hydrolyzed Wheat Protein/PVP Crosspolymer,  Disodium Stearoyl Glutamate,  Chlorphenesin,  Methylparaben,  Lycium Barbarum Fruit Extract,  Acrylates Copolymer,  Potassium Sorbate,  Ethylparaben,  Tocopherol,  Ascorbyl Palmitate,  Panthenol,  PEG-9,  Aluminum Hydroxide,  Citric Acid,  Sodium PCA,  Urea,  Trehalose,  Polyquaternium-51,  Soluble Collagen,  Sodium Hyaluronate May Contain: Iron Oxides,  Titanium Dioxide,  Mica",,12.99,,images/makeup/Instant-Age-Rewind-Eraser-Treatment-Makeup-SPF-18-Sunscreen_Maybelline-New-York.jpg
https://www.beautypedia.com/products/lingerie-de-peau-compact-foundation-concealer-spf-20/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Lingerie De Peau Compact Foundation & Concealer SPF 20,Foundation With Sunscreen,Guerlain,"Foundation: Active: Octinoxate (3.75 %),  Oxybenzone (1 %) Other: Isononyl Isononanoate,  Cetearyl Isononanoate,  Diphenyl Dimethicone/Vinyl Diphenyl Dimethicone/Silsesquioxane Crosspolymer,  Polyethylene,  Mica,  Silica,  Paraffin,  Ozokerite,  Polypropylene,  Nylon-12,  Aluminum Hydroxide,  Caprylic/Capric Triglyceride,  Hydrogenated Polycyclopentadiene,  Polymethylsilsesquioxane,  Sodium Myristoyl Glutamate,  Parfum (Fragrance),  Cetyl Dimethicone,  Polyethylene Terephthalate,  Silica Silylate,  Phenoxyethanol,  Tocopheryl Acetate,  Butylphenyl Methylpropional,  BHT,  Hyaluronic Acid,  Linalool,  Citronellol,  Alpha-Isomethyl Ionone,  Water,  Benzyl Benzoate,  Geraniol,  Limonene,  Citral,  Sericin,  Hydrolyzed Linseed Extract,  Citric Acid,  Potassium Sorbate. May Contain: Titanium Dioxide,  Iron OxidesConcealer: Hydrogenated Polyisobutene,  Ethylhexyl Stearate,  Phenyl Trimethicone,  Ozokerite,  Mica,  Polyethylene,  Nylon-12,  Aluminum Hydroxide,  Synthetic Fluorphlogopite,  Barium Sulfate,  Sodium Myristoyl Glutamate,  Phenoxyethanol,  Cetyl Dimethicone,  Calcium Carbonate, Hyaluronic Acid,  Water,  Sericin,  Hydrolyzed Linseed Extract,  Citric Acid,  Potassium Sorbate. May Contain: Titanium Dioxide,  Iron Oxides",,72.00,,images/makeup/Lingerie-De-Peau-Compact-Foundation-&-Concealer-SPF-20_Guerlain.jpg
https://www.beautypedia.com/products/perfectionist-youth-infusing-makeup-broad-spectrum-spf-25/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Perfectionist Youth-Infusing Makeup Broad Spectrum SPF 25,Foundation With Sunscreen,Estee Lauder,"Active: Octinoxate 7.5%,  Titanium Dioxide 1.9%. Other: WaterAquaEau,  Cyclopentasiloxane,  Isododecane,  Dimethicone,  Butylene Glycol,  Phenyl Trimethicone,  Polysilicone-11,  Polymethyl Methacrylate,  Coco-Caprylate/Caprate,  PEG/PPG-18/18 Dimethicone,  Silica,  Polyglyceryl-4 Isostearate,  Sigesbeckia Orientalis (St. Paul's Wort) Extract,  Boswellia Serrata Extract,  Chlorella Vulgaris Extract,  Artemia Extract,  Hydrolyzed Fish (Pisces) Collagen,  Whey ProteinLactis ProteinProteine Du Petit-Lait,  Fish (Pisces) Collagen,  Acetyl Hexapeptide-8,  Palmitoyl Oligopeptide,  Cholesterol,  Sodium Chondroitin Sulfate,  Caffeine,  Glycerin,  Sodium Hyaluronate,  Glycine Soja (Soybean) Protein,  Aminopropyl Ascorbyl Phosphate,  Decarboxy Carnosine HCL,  Cetyl PEG/PPG-10/1 Dimethicone,  Sodium PCA,  Disteardimonium Hectorite,  C12-16 Alcohols,  Dimethicone Silylate,  Caprylyl Glycol,  Triethyl Citrate,  Palmitic Acid,  Hydrogenated Lecithin,  Hexyl Laurate,  Methicone,  Glyceryl Polymethacrylate,  Tetrahexyldecyl Ascorbate,  PEG-8,  Hexylene Glycol,  Triethoxycaprylylsilane,  Magnesium Aluminum Silicate,  Sodium Chloride,  Lecithin,  Alumina,  Xanthan Gum,  Disodium EDTA,  Phenoxyethanol. [+/- Mica, Titanium Dioxide,  Iron Oxides.",,45.00,,images/makeup/Perfectionist-Youth-Infusing-Makeup-Broad-Spectrum-SPF-25_Estee-Lauder.jpg
https://www.beautypedia.com/products/diorskin-nude-natural-glow-creme-gel-makeup-spf-20/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,DiorSkin Nude Natural Glow Creme-Gel Makeup SPF 20,Foundation With Sunscreen,Dior,"Active Ingredients: Octinoxate 3.75%; Oxybenzone 1%; Inactive Ingredients: Isononyl Isononanoate,  Cetearyl Isononanoate,  Diphenyl Dimethicone/Vinyl Diphenyl Dimethicone/Silsesquioxane Crosspolymer,  Phenyl Trimethicone,  Polyethylene,  Silica,  Mica,  Polypropylene,  Paraffin,  Ozokerite,  Nylon-12,  Caprylic/Capric Triglyceride,  Hydrogenated Polycyclopentadiene,  Polymethylsilsesquioxane,  Sodium Myristoyl Glutamate,  Phenoxyethanol,  Silica Silylate,  Tocopheryl Acetate,  Fragrance,  BHT,  Water,  Linalool,  Limonene,  Butylphenyl Methylpropional,  Citronellol,  Ascorbyl Glucoside,  Sericin,  Magnesium Aspartate,  Zinc Gluconate,  Rhodochrosite Extract,  Hydrolyzed Linseed Extract,  Sorbic Acid,  Copper Gluconate",,50.00,,images/makeup/DiorSkin-Nude-Natural-Glow-Creme-Gel-Makeup-SPF-20_Dior.jpg
https://www.beautypedia.com/products/everlasting-compact-foundation-spf-15/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,Everlasting Compact Foundation SPF 15,Foundation With Sunscreen,Clarins,"Active Ingredient: Titanium Dioxide 3%; Other Ingredients: Talc,  Mica,  Nylon-12,  Dimethicone,  Diisostearyl Malate,  Octyldodecyl Stearoyl Stearate,  Silica,  Phenyl Trimethicone,  Phenoxyethanol,  HDI/Trimethylol Hexyllactone Crosspolymer,  Tocopheryl Acetate,  Sodium Dehydroacetate,  Mineral Oil,  Methicone,  Disodium EDTA,  Boron Nitride,  Fragrance,  Hydrogen Dimethicone,  Lauroyl Lysine,  Sorbitan Sesquioleate,  Butylene Glycol,  Water,  Hydroxyethyl Urea,  Camellia Sinensis Leaf Extract,  Algin,  Acacia Senegal Gum May Contain: Titanium Dioxide,  Iron Oxides,  Ultramarines,  Yellow 5 Lake",,40.00,,images/makeup/Everlasting-Compact-Foundation-SPF-15_Clarins.jpg
https://www.beautypedia.com/products/one-done-hybrid-complexion-perfector-broad-spectrum-spf-30/?archive_search=%2Fmakeup%2Fface%2Ffoundation-with-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-with-sunscreen-reviews%26p%3D2 ,One & Done Hybrid Complexion Perfector Broad Spectrum SPF 30,Foundation With Sunscreen,Urban Decay,"Active Ingredients: Octinoxate 7.5% Sunscreen Zinc Oxide 3.4%. Inactive Ingredients: Water,  Isododecane,  Cyclopentasiloxane,  Adipic Acid/Neopentyl Glycol Crosspolymer,  Lauryl Dimethicone,  Polyglyceryl-6 Polyricinoleate,  Dimethicone/Vinyl Dimethicone Crosspolymer,  Isononyl Isononanoate,  Propylene Glycol,  Hydrogenated Polyisobutene,  Polyglyceryl-2 Isostearate,  Glycerin,  Phenoxyethanol,  Propanediol,  Isopropyl Myristate,  Dimethicone Crosspolymer,  Disteardimonium Hectorite,  Sodium Chloride,  Glycyrrhiza Glabra (Licorice) Root Extract,  Xanthan Gum,  Silica,  Isopropyl Titanium Triisostearate,  Stearalkonium Hectorite,  Triethoxycaprylylsilane,  Aspergillus Ferment,  Evodia Rutaecarpa Fruit Extract,  Isoceteth-10,  Polyhydroxystearic Acid,  Ethoxydiglycol,  Propylene Carbonate,  Aloe Barbadensis Leaf Juice Powder,  BHT,  Sorbic Acid; May Contain: Titanium Dioxide,  Iron Oxides",1.30 fl. oz.,34.00,"One step and youre done. Instantly blur imperfections and even out skin tonefor beautifully perfected, ultra definition skin. The best of both worlds, this hybrid complexion cream combines the benefits of a sheer foundation with the coverage of a tinted moisturizerand our high-tech, weightless formula feels amazing on your skin. ",images/makeup/One-&-Done-Hybrid-Complexion-Perfector-Broad-Spectrum-SPF-30_Urban-Decay.jpg
